ID	GENE PRODUCT ID	GO EVIDENCE CODE	REFERENCE	TAXON ID
GO:0016604	https://identifiers.org/uniprot:M0QX46	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QX64	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031965	https://identifiers.org/uniprot:M0QX64	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QX65	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QX71	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QX71	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QX73	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QX85	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXA7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXB4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXB5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXD0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXD1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXD6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXD7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXF9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXK0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0QXL5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXL5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXM8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0QXM9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXN5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031965	https://identifiers.org/uniprot:M0QXN5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXN6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0QXN6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXR0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXS5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXT0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXW7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QXX5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QY25	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QY46	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QY66	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYA8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYA9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYH2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QYH2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYH3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYH7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYI1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QYI1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYM8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYS5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYT3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QYZ0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QYZ9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZ09	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZ10	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZ28	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QZ34	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZ79	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZB9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZC2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZD0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZF0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZG7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZK3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZM1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZQ2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZS6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0QZU5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZV6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0QZY7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R000	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0R000	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R003	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R015	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R015	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R017	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R017	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R025	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R032	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R035	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R047	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R054	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R080	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:M0R088	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0C6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0E2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0E9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0F9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0H8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0I0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R0I0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0I5	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0K8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0K9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R0P1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0P1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0P9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0R9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0T8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0Y3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R0Z6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R102	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0R102	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R104	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R110	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R123	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R128	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R163	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R193	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R193	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1C6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1D6	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R1H0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1H0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1K2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1L8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R1L8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1U8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1W4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R1Y4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R268	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R286	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R289	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0R289	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R299	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R299	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2A4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R2A4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R2B0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2B0	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2B7	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2I2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R2I2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2J2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2K3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R2K3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2Q2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R2Q4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2Q4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:M0R2U2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2U2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R2Z9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R2Z9	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R302	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031965	https://identifiers.org/uniprot:M0R302	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R344	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R3B2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R3C8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:M0R3C8	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R3F1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R3F4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:M0R3F4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M0R3J3	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:M9RSF4	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00124	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:O00124	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00139	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005730	https://identifiers.org/uniprot:O00139	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:O00139	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:O00141	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00148	IDA	PMID:21859714	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:O00148	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00154	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:O00159	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00161	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00161-1	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00182	IDA	PMID:23242525	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00192	IDA	PMID:10725230	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00192	IDA	PMID:24644279	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00213	IDA	PMID:18468999	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00213	IDA	PMID:19343227	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001650	https://identifiers.org/uniprot:O00221	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00221	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00231	HDA	PMID:21630459	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00255	IDA	PMID:14508515	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00255	IDA	PMID:15199122	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00255	IDA	PMID:15640349	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00255	IDA	PMID:17500065	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00255	IDA	PMID:9465067	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00255	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016363	https://identifiers.org/uniprot:O00255	IDA	PMID:12874027	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00255-2	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00257	IDA	PMID:21282530	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00257	IDA	PMID:27068747	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00257	IDA	PMID:9367786	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00257	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:O00257	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00267	IDA	PMID:10075709	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00267	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00268	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00273	IDA	PMID:15572351	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:O00287	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00299	HDA	PMID:16791210	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005635	https://identifiers.org/uniprot:O00299	IDA	PMID:9139710	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00308	IDA	PMID:19274063	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00311	IDA	PMID:9250678	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00311	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00327	IDA	PMID:24005054	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00327	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:O00337	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00358	IDA	PMID:21177256	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00358	IDA	PMID:9697705	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00401	IDA	PMID:16767080	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005634	https://identifiers.org/uniprot:O00408	IDA	PMID:10375378	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00410	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031965	https://identifiers.org/uniprot:O00410	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00422	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016604	https://identifiers.org/uniprot:O00422	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0016607	https://identifiers.org/uniprot:O00422	IDA	PMID:20966198	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00442	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00442	IDA	PMID:9184239	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00443	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0005654	https://identifiers.org/uniprot:O00472	IDA	GO_REF:0000052	http://purl.obolibrary.org/obo/NCBITaxon_9606
