cluster_id_label,supertype_id_label,subclass_id_label,cluster_markers_combo,cluster_markers_combo_(within_subclass),clusterName,marker_1,f_score_1,marker_2,f_score_2,marker_3,f_score_3,cxg_dataset_title
3160 PAG Pou4f2 Glut_2,0746 PAG Pou4f2 Glut_2,173 PAG Pou4f2 Glut,"['Pirt', 'Gli3', 'Csgalnact1']","['Ccbe1', 'Has2os']",3160 PAG Pou4f2 Glut_2,Ccbe1,0.3703703703703704,,,,,WMB_abc_atlas_access
3161 PAG Pou4f2 Glut_2,0746 PAG Pou4f2 Glut_2,173 PAG Pou4f2 Glut,"['Pirt', 'Gli3', 'Kcnj5', 'Npsr1']","['2900052N01Rik', 'Kcnj5', 'Pirt']",3161 PAG Pou4f2 Glut_2,Kcnj5,0.43010752688172044,,,,,WMB_abc_atlas_access
3162 PAG Pou4f2 Glut_3,0747 PAG Pou4f2 Glut_3,173 PAG Pou4f2 Glut,"['Trim21', 'Pappa2', 'Tfap2d', 'Barhl1']","['Nr2f2', 'Ebf3']",3162 PAG Pou4f2 Glut_3,Nr2f2,0.19854132901134525,Ebf3,0.05500261917234153,,,WMB_abc_atlas_access
3163 PAG Pou4f2 Glut_3,0747 PAG Pou4f2 Glut_3,173 PAG Pou4f2 Glut,"['Fn1', 'Pou4f1', 'Nts']",['Nr4a2'],3163 PAG Pou4f2 Glut_3,Nr4a2,0.6578947368421053,,,,,WMB_abc_atlas_access
3164 PAG Pou4f2 Glut_3,0747 PAG Pou4f2 Glut_3,173 PAG Pou4f2 Glut,"['Mtnr1a', 'Lgr6']",['Ptger3'],3164 PAG Pou4f2 Glut_3,Ptger3,0.37096774193548393,,,,,WMB_abc_atlas_access
3165 PAG Pou4f2 Glut_3,0747 PAG Pou4f2 Glut_3,173 PAG Pou4f2 Glut,"['Trim21', 'Lypd1', 'Npas1', 'Serpina3g']","['Htr1a', 'D130079A08Rik']",3165 PAG Pou4f2 Glut_3,Htr1a,0.3526970954356846,,,,,WMB_abc_atlas_access
3166 PAG Pou4f2 Glut_3,0747 PAG Pou4f2 Glut_3,173 PAG Pou4f2 Glut,"['Trim21', 'Esyt3', 'Thbs1']","['Nr2f2', 'Npr3', 'Sostdc1']",3166 PAG Pou4f2 Glut_3,Nr2f2,0.2244165170556553,Sostdc1,0.13425253991291727,,,WMB_abc_atlas_access
3167 PAG Pou4f2 Glut_4,0748 PAG Pou4f2 Glut_4,173 PAG Pou4f2 Glut,"['Sult3a2', 'Sln', 'Plce1']","['Esr2', 'Plce1']",3167 PAG Pou4f2 Glut_4,Plce1,0.7142857142857143,,,,,WMB_abc_atlas_access
3168 PAG Pou4f2 Glut_4,0748 PAG Pou4f2 Glut_4,173 PAG Pou4f2 Glut,"['Plscr5', 'Bmp5', 'Qrfprl']","['Qrfprl', 'Rxfp3']",3168 PAG Pou4f2 Glut_4,Qrfprl,0.5451127819548872,,,,,WMB_abc_atlas_access
3169 PAG Pou4f2 Glut_4,0748 PAG Pou4f2 Glut_4,173 PAG Pou4f2 Glut,"['Sult3a2', 'Drd3', 'Adamts19']","['Zfp536', 'Adra1a']",3169 PAG Pou4f2 Glut_4,Zfp536,0.25132275132275134,,,,,WMB_abc_atlas_access
3170 PAG Pou4f2 Glut_4,0748 PAG Pou4f2 Glut_4,173 PAG Pou4f2 Glut,"['Trdn', 'Lef1', 'Cartpt', 'Gng8']","['Trdn', 'Gng8']",3170 PAG Pou4f2 Glut_4,Trdn,0.45714285714285713,,,,,WMB_abc_atlas_access
3171 PAG Pou4f2 Glut_4,0748 PAG Pou4f2 Glut_4,173 PAG Pou4f2 Glut,"['Ttc29', 'Prokr2', 'Ebf2', 'Cartpt']","['Adamtsl1', 'Synpr', 'Ebf2']",3171 PAG Pou4f2 Glut_4,Synpr,0.2366255144032922,,,,,WMB_abc_atlas_access
3172 PAG Pou4f2 Glut_5,0749 PAG Pou4f2 Glut_5,173 PAG Pou4f2 Glut,"['Wif1', 'Npsr1', 'Nos1', 'Lama3']","['Lama3', 'Wif1']",3172 PAG Pou4f2 Glut_5,Lama3,0.40540540540540543,,,,,WMB_abc_atlas_access
3173 PAG Pou4f2 Glut_5,0749 PAG Pou4f2 Glut_5,173 PAG Pou4f2 Glut,"['Wif1', 'Abcc9', 'Megf11', 'Igfbpl1']","['Abcc9', 'Npnt']",3173 PAG Pou4f2 Glut_5,Abcc9,0.6404958677685951,,,,,WMB_abc_atlas_access
3174 PAG Pou4f2 Glut_5,0749 PAG Pou4f2 Glut_5,173 PAG Pou4f2 Glut,"['Pou4f2', 'Pth2r', 'Rbp1', 'Cartpt']","['Tmem132c', 'Cartpt']",3174 PAG Pou4f2 Glut_5,Tmem132c,0.23371104815864024,,,,,WMB_abc_atlas_access
3175 PAG Pou4f2 Glut_5,0749 PAG Pou4f2 Glut_5,173 PAG Pou4f2 Glut,"['Plscr5', 'Gal', 'Gli3', 'Barhl1']","['Gal', 'Gli3']",3175 PAG Pou4f2 Glut_5,Gal,0.3947368421052631,,,,,WMB_abc_atlas_access
3176 PAG Pou4f2 Mesi2 Glut_1,0750 PAG Pou4f2 Mesi2 Glut_1,174 PAG Pou4f2 Mesi2 Glut,"['Syk', 'Gli3', 'Cartpt', 'Fgf10']","['Gpc3', 'Fgf10', 'Kcnmb2']",3176 PAG Pou4f2 Mesi2 Glut_1,Gpc3,0.3795811518324607,,,,,WMB_abc_atlas_access
3177 PAG Pou4f2 Mesi2 Glut_1,0750 PAG Pou4f2 Mesi2 Glut_1,174 PAG Pou4f2 Mesi2 Glut,"['Syk', 'Has2os', 'Fgf10', 'Sostdc1']","['Cd9', 'Sostdc1']",3177 PAG Pou4f2 Mesi2 Glut_1,Cd9,0.3260869565217391,,,,,WMB_abc_atlas_access
3178 PAG Pou4f2 Mesi2 Glut_1,0750 PAG Pou4f2 Mesi2 Glut_1,174 PAG Pou4f2 Mesi2 Glut,"['Plscr5', 'Raet1e', 'Tac2', 'Scube2']","['Raet1e', 'Adamts12']",3178 PAG Pou4f2 Mesi2 Glut_1,Raet1e,0.40404040404040403,,,,,WMB_abc_atlas_access
3179 PAG Pou4f2 Mesi2 Glut_1,0750 PAG Pou4f2 Mesi2 Glut_1,174 PAG Pou4f2 Mesi2 Glut,"['Gpr50', 'Barhl1']",['Gpr50'],3179 PAG Pou4f2 Mesi2 Glut_1,Gpr50,0.6060606060606061,,,,,WMB_abc_atlas_access
3180 PAG Pou4f2 Mesi2 Glut_1,0750 PAG Pou4f2 Mesi2 Glut_1,174 PAG Pou4f2 Mesi2 Glut,"['Serpina3g', 'Syk', 'Dkk2', 'D030068K23Rik']","['Aldh1a1', 'Serpina3g']",3180 PAG Pou4f2 Mesi2 Glut_1,Aldh1a1,0.5555555555555556,,,,,WMB_abc_atlas_access
3181 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f2', 'Glis3', 'Has2os', 'Cacna2d3']","['Npffr2', 'Has2os']",3181 PAG Pou4f2 Mesi2 Glut_2,Has2os,0.27056277056277056,,,,,WMB_abc_atlas_access
3182 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Ppp1r1c', 'Gal']",['Ppp1r1c'],3182 PAG Pou4f2 Mesi2 Glut_2,Ppp1r1c,0.6774193548387097,,,,,WMB_abc_atlas_access
3183 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Sult3a2', 'Wnt5a', 'Stk32a', 'Grm7']","['Esr2', 'Irx5', 'Wnt5a']",3183 PAG Pou4f2 Mesi2 Glut_2,Esr2,0.33834586466165417,,,,,WMB_abc_atlas_access
3184 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Gli3', 'Defb1', 'Tac2']","['Defb1', 'Tac2']",3184 PAG Pou4f2 Mesi2 Glut_2,Defb1,0.39877300613496935,,,,,WMB_abc_atlas_access
3185 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f2', 'Glis3', 'Qrfprl', 'En1']","['Pde11a', 'Gli3']",3185 PAG Pou4f2 Mesi2 Glut_2,Pde11a,0.4794520547945206,,,,,WMB_abc_atlas_access
3186 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f2', 'Fam129a', 'Sox6']",['Fam129a'],3186 PAG Pou4f2 Mesi2 Glut_2,Fam129a,0.4518072289156626,,,,,WMB_abc_atlas_access
3187 PAG Pou4f2 Mesi2 Glut_2,0751 PAG Pou4f2 Mesi2 Glut_2,174 PAG Pou4f2 Mesi2 Glut,"['Serpina3g', 'Tfap2d', 'Arhgap36', 'Igf1']",['Arhgap36'],3187 PAG Pou4f2 Mesi2 Glut_2,Arhgap36,0.8663366336633662,,,,,WMB_abc_atlas_access
3188 PAG Pou4f2 Mesi2 Glut_3,0752 PAG Pou4f2 Mesi2 Glut_3,174 PAG Pou4f2 Mesi2 Glut,"['Barhl1', 'Npas1', 'Sulf1', 'Tfap2d']",['Esyt3'],3188 PAG Pou4f2 Mesi2 Glut_3,Esyt3,0.5617977528089887,,,,,WMB_abc_atlas_access
3189 PAG Pou4f2 Mesi2 Glut_3,0752 PAG Pou4f2 Mesi2 Glut_3,174 PAG Pou4f2 Mesi2 Glut,"['Slc15a5', 'Grpr']",['Crh'],3189 PAG Pou4f2 Mesi2 Glut_3,Crh,0.747422680412371,,,,,WMB_abc_atlas_access
3190 PAG Pou4f2 Mesi2 Glut_3,0752 PAG Pou4f2 Mesi2 Glut_3,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f2', 'A730046J19Rik', 'Angpt1', 'Ntng2']","['A730046J19Rik', 'Tacr3']",3190 PAG Pou4f2 Mesi2 Glut_3,A730046J19Rik,0.5555555555555556,,,,,WMB_abc_atlas_access
3191 PAG Pou4f2 Mesi2 Glut_3,0752 PAG Pou4f2 Mesi2 Glut_3,174 PAG Pou4f2 Mesi2 Glut,"['Gli3', 'Npas1', 'B130024G19Rik', 'Shox2']","['B130024G19Rik', 'Gli3']",3191 PAG Pou4f2 Mesi2 Glut_3,B130024G19Rik,0.2735562310030395,,,,,WMB_abc_atlas_access
3192 PAG Pou4f2 Mesi2 Glut_3,0752 PAG Pou4f2 Mesi2 Glut_3,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f2', 'Scube2', 'Sst', 'Tfap2d']","['Sst', 'Megf11']",3192 PAG Pou4f2 Mesi2 Glut_3,Sst,0.5284552845528455,,,,,WMB_abc_atlas_access
3193 PAG Pou4f2 Mesi2 Glut_4,0753 PAG Pou4f2 Mesi2 Glut_4,174 PAG Pou4f2 Mesi2 Glut,"['Plscr5', 'Emid1', 'Gal', 'Cck']","['Gal', 'Cck']",3193 PAG Pou4f2 Mesi2 Glut_4,Cck,0.37644787644787636,,,,,WMB_abc_atlas_access
3194 PAG Pou4f2 Mesi2 Glut_4,0753 PAG Pou4f2 Mesi2 Glut_4,174 PAG Pou4f2 Mesi2 Glut,"['Plscr5', 'Emid1', 'Vcan', 'Ebf1']","['Vcan', 'Ptprk']",3194 PAG Pou4f2 Mesi2 Glut_4,Vcan,0.22304832713754644,,,,,WMB_abc_atlas_access
3195 PAG Pou4f2 Mesi2 Glut_4,0753 PAG Pou4f2 Mesi2 Glut_4,174 PAG Pou4f2 Mesi2 Glut,"['Sult3a2', 'Rab38', 'Egflam']","['Ebf2', 'Sox6']",3195 PAG Pou4f2 Mesi2 Glut_4,Ebf2,0.6775700934579438,,,,,WMB_abc_atlas_access
3196 PAG Pou4f2 Mesi2 Glut_5,0754 PAG Pou4f2 Mesi2 Glut_5,174 PAG Pou4f2 Mesi2 Glut,"['Slc15a5', 'Hmcn1', 'St8sia5']","['Ccn3', 'Fgf11']",3196 PAG Pou4f2 Mesi2 Glut_5,Ccn3,0.2662721893491124,,,,,WMB_abc_atlas_access
3197 PAG Pou4f2 Mesi2 Glut_5,0754 PAG Pou4f2 Mesi2 Glut_5,174 PAG Pou4f2 Mesi2 Glut,"['Sult3a2', 'Trarg1', 'Glra1']","['Pvalb', 'Glra1']",3197 PAG Pou4f2 Mesi2 Glut_5,Pvalb,0.24316109422492402,,,,,WMB_abc_atlas_access
3198 PAG Pou4f2 Mesi2 Glut_5,0754 PAG Pou4f2 Mesi2 Glut_5,174 PAG Pou4f2 Mesi2 Glut,"['Trarg1', 'Lrat']",['Lrat'],3198 PAG Pou4f2 Mesi2 Glut_5,Lrat,0.6958762886597939,,,,,WMB_abc_atlas_access
3199 PAG Pou4f2 Mesi2 Glut_5,0754 PAG Pou4f2 Mesi2 Glut_5,174 PAG Pou4f2 Mesi2 Glut,"['Sult3a2', 'Qrfprl', 'Meis2', 'Npr3']","['Irx6', 'Sox5', 'Kcnj5']",3199 PAG Pou4f2 Mesi2 Glut_5,Irx6,0.45321637426900585,,,,,WMB_abc_atlas_access
3200 PAG Pou4f2 Mesi2 Glut_6,0755 PAG Pou4f2 Mesi2 Glut_6,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f3', 'Zic1', 'Prlr', 'Twist1']",['Cbln1'],3200 PAG Pou4f2 Mesi2 Glut_6,Cbln1,0.5841121495327103,,,,,WMB_abc_atlas_access
3201 PAG Pou4f2 Mesi2 Glut_6,0755 PAG Pou4f2 Mesi2 Glut_6,174 PAG Pou4f2 Mesi2 Glut,"['Tac2', 'En1', 'Cartpt']","['En1', 'Tac2', 'Cartpt']",3201 PAG Pou4f2 Mesi2 Glut_6,Tac2,0.37671232876712335,,,,,WMB_abc_atlas_access
3202 PAG Pou4f2 Mesi2 Glut_6,0755 PAG Pou4f2 Mesi2 Glut_6,174 PAG Pou4f2 Mesi2 Glut,"['Pou4f3', 'Npy2r', 'Barhl1']","['En1', 'Esr1']",3202 PAG Pou4f2 Mesi2 Glut_6,En1,0.3685258964143427,,,,,WMB_abc_atlas_access
3203 SC Bnc2 Glut_1,0756 SC Bnc2 Glut_1,175 SC Bnc2 Glut,"['D130079A08Rik', 'Cxcl14', 'Egflam', 'Prmt8']","['Meis2', 'Lhfp']",3203 SC Bnc2 Glut_1,Meis2,0.323943661971831,,,,,WMB_abc_atlas_access
3204 SC Bnc2 Glut_2,0757 SC Bnc2 Glut_2,175 SC Bnc2 Glut,"['Gli3', 'Mc4r', 'Ebf2', 'Npsr1']","['Mc4r', 'Npas1']",3204 SC Bnc2 Glut_2,Mc4r,0.6701030927835051,,,,,WMB_abc_atlas_access
3205 SC Bnc2 Glut_2,0757 SC Bnc2 Glut_2,175 SC Bnc2 Glut,"['D130009I18Rik', 'Gli3', 'Piezo2']",['Glis3'],3205 SC Bnc2 Glut_2,Glis3,0.6355932203389831,,,,,WMB_abc_atlas_access
3206 SC Bnc2 Glut_3,0758 SC Bnc2 Glut_3,175 SC Bnc2 Glut,"['Barhl1', 'Cartpt', 'Zeb2', 'Lncenc1']",['Pou4f2'],3206 SC Bnc2 Glut_3,Pou4f2,0.7110091743119267,,,,,WMB_abc_atlas_access
3207 SC Bnc2 Glut_3,0758 SC Bnc2 Glut_3,175 SC Bnc2 Glut,"['Them7', 'Bnc2', 'Npffr2', 'Plpp4']",['Prom1'],3207 SC Bnc2 Glut_3,Prom1,0.6690140845070421,,,,,WMB_abc_atlas_access
3208 SC Bnc2 Glut_3,0758 SC Bnc2 Glut_3,175 SC Bnc2 Glut,"['Nr5a2', 'Them7']",['Nr5a2'],3208 SC Bnc2 Glut_3,Nr5a2,0.7239819004524888,,,,,WMB_abc_atlas_access
3209 SC Bnc2 Glut_4,0759 SC Bnc2 Glut_4,175 SC Bnc2 Glut,"['Onecut3', 'Sox6', 'Igf1']","['Onecut3', 'Npsr1']",3209 SC Bnc2 Glut_4,Onecut3,0.5095541401273885,,,,,WMB_abc_atlas_access
3210 SC Bnc2 Glut_4,0759 SC Bnc2 Glut_4,175 SC Bnc2 Glut,"['Pou4f3', 'Bmp7', 'Piezo2']",['Tfap2b'],3210 SC Bnc2 Glut_4,Tfap2b,0.8448275862068965,,,,,WMB_abc_atlas_access
3211 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Foxb1', 'Tstd1', 'Fgf2', 'Sgcz']",['Fgf2'],3211 SCig Foxb1 Glut_1,Fgf2,0.3005464480874317,,,,,WMB_abc_atlas_access
3212 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Foxb1', 'Gm6260', 'Ror1']","['Ror1', 'Gm6260']",3212 SCig Foxb1 Glut_1,Ror1,0.3231292517006803,,,,,WMB_abc_atlas_access
3213 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Pou4f3', 'Col24a1', 'Lhfp']","['Cd24a', 'Nts']",3213 SCig Foxb1 Glut_1,Cd24a,0.25303643724696356,,,,,WMB_abc_atlas_access
3214 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Pou4f3', 'Megf11', 'D130009I18Rik', 'Baiap3']","['C1ql1', 'Baiap3']",3214 SCig Foxb1 Glut_1,C1ql1,0.3735632183908046,,,,,WMB_abc_atlas_access
3215 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Gm6260', 'Foxb1', 'Plscr4', 'Rxfp1']","['Rxfp1', 'Ptprk']",3215 SCig Foxb1 Glut_1,Rxfp1,0.20080321285140565,Ptprk,0.19108280254777069,,,WMB_abc_atlas_access
3216 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Gm6260', 'D130009I18Rik', 'Rxfp1', 'Prlr']","['Rxfp1', 'Hhip']",3216 SCig Foxb1 Glut_1,Rxfp1,0.5844155844155845,Hhip,0.24886877828054296,,,WMB_abc_atlas_access
3217 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['D130009I18Rik', 'Abi3bp', 'Col24a1', 'Ebf2']","['Abi3bp', 'Prlr', 'Ebf2']",3217 SCig Foxb1 Glut_1,Abi3bp,0.2076124567474049,,,,,WMB_abc_atlas_access
3218 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Pou4f3', 'Acan', 'Onecut1']","['Acan', 'Pou4f3']",3218 SCig Foxb1 Glut_1,Acan,0.34313725490196084,,,,,WMB_abc_atlas_access
3219 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['Pou4f3', 'Car8', 'Igf1']","['Igfbpl1', 'Ptpru', 'D130009I18Rik']",3219 SCig Foxb1 Glut_1,Igfbpl1,0.32019704433497537,,,,,WMB_abc_atlas_access
3220 SCig Foxb1 Glut_1,0760 SCig Foxb1 Glut_1,176 SCig Foxb1 Glut,"['D130009I18Rik', 'Col24a1', 'Kcng1', 'Bmpr1b']","['Col12a1', 'Gda', 'Medag']",3220 SCig Foxb1 Glut_1,Col12a1,0.27202072538860106,,,,,WMB_abc_atlas_access
3221 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Foxb1', 'Rxfp1', 'Tcf7l2', 'Sox6']","['Rxfp1', 'Tcf7l2']",3221 SCig Foxb1 Glut_2,Rxfp1,0.25933609958506226,Tcf7l2,0.18760195758564438,,,WMB_abc_atlas_access
3222 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Foxb1', 'Col24a1', 'Kcnh8']","['Atp6ap1l', 'Tcf7l2', 'Col24a1']",3222 SCig Foxb1 Glut_2,Tcf7l2,0.4069767441860465,,,,,WMB_abc_atlas_access
3223 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Foxb1', 'Samd3', 'Dkk2', 'Pou4f2']","['Samd3', 'Sox6']",3223 SCig Foxb1 Glut_2,Samd3,0.3680981595092025,,,,,WMB_abc_atlas_access
3224 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Ppp1r1c', 'Foxb1', 'Wif1']",['Ppp1r1c'],3224 SCig Foxb1 Glut_2,Ppp1r1c,0.6818181818181818,,,,,WMB_abc_atlas_access
3225 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Foxb1', 'Bnc2', 'Chst9', 'Tfap2b']","['Wnt5a', 'Gda']",3225 SCig Foxb1 Glut_2,Wnt5a,0.34313725490196084,,,,,WMB_abc_atlas_access
3226 SCig Foxb1 Glut_2,0761 SCig Foxb1 Glut_2,176 SCig Foxb1 Glut,"['Foxb1', 'Bnc2', 'Tacr3', 'Stk32b']","['Abtb2', 'Bcl11a']",3226 SCig Foxb1 Glut_2,Abtb2,0.45454545454545453,,,,,WMB_abc_atlas_access
3227 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Foxb1', 'Gm30524', 'B130024G19Rik', 'Tfap2b']","['B130024G19Rik', 'Npnt']",3227 SCig Foxb1 Glut_3,B130024G19Rik,0.328054298642534,Npnt,0.0,,,WMB_abc_atlas_access
3228 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Them7', 'Tfap2d', 'Gna14']","['Them7', 'Gna14']",3228 SCig Foxb1 Glut_3,Gna14,0.45238095238095233,,,,,WMB_abc_atlas_access
3229 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Gm6260', 'Tfap2a', 'Ebf2', 'D130079A08Rik']","['Sulf1', 'Gm6260', 'D130079A08Rik']",3229 SCig Foxb1 Glut_3,Sulf1,0.3311258278145695,,,,,WMB_abc_atlas_access
3230 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Foxb1', 'Gm30524', 'Tnnt2', 'Sntb1']","['Sntb1', 'Ebf2']",3230 SCig Foxb1 Glut_3,Ebf2,0.2843601895734597,,,,,WMB_abc_atlas_access
3231 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Foxb1', 'Piezo2', 'Npsr1', 'D130009I18Rik']","['Npsr1', 'Tac1', 'D130009I18Rik']",3231 SCig Foxb1 Glut_3,Npsr1,0.3102189781021898,,,,,WMB_abc_atlas_access
3232 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Them7', 'Foxb1', 'Baiap3']","['Them7', 'Baiap3']",3232 SCig Foxb1 Glut_3,Them7,0.30534351145038163,,,,,WMB_abc_atlas_access
3233 SCig Foxb1 Glut_3,0762 SCig Foxb1 Glut_3,176 SCig Foxb1 Glut,"['Foxb1', 'Ccdc141', 'Ramp3', 'Ndst4']","['B130024G19Rik', 'Epsti1']",3233 SCig Foxb1 Glut_3,B130024G19Rik,0.6291390728476821,Epsti1,0.5555555555555557,,,WMB_abc_atlas_access
3234 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Sult3a2', 'Ednra', 'Foxb1']",['Rab38'],3234 SCig Foxb1 Glut_4,Rab38,0.4069767441860465,,,,,WMB_abc_atlas_access
3235 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Foxb1', 'Styk1', 'A630012P03Rik', 'Lef1']","['A630012P03Rik', 'Calb1']",3235 SCig Foxb1 Glut_4,A630012P03Rik,0.4640718562874251,,,,,WMB_abc_atlas_access
3236 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Plscr5', 'Cartpt', 'Ccn3', 'Wnt5a']","['Npas1', 'Sox5']",3236 SCig Foxb1 Glut_4,Npas1,0.4816513761467891,,,,,WMB_abc_atlas_access
3237 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Plscr5', 'Foxb1', 'Bnc2', 'Serpina3g']","['Serpina3g', 'Gda']",3237 SCig Foxb1 Glut_4,Serpina3g,0.21739130434782605,,,,,WMB_abc_atlas_access
3238 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Trpa1', 'D130009I18Rik', 'Tmem232']","['Trpa1', 'Sv2c']",3238 SCig Foxb1 Glut_4,Trpa1,0.3832116788321168,,,,,WMB_abc_atlas_access
3239 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['Foxb1', 'Ttc29', 'Slc17a6', 'Itm2a']","['Ttc29', 'Itm2a']",3239 SCig Foxb1 Glut_4,Ttc29,0.2372262773722628,,,,,WMB_abc_atlas_access
3240 SCig Foxb1 Glut_4,0763 SCig Foxb1 Glut_4,176 SCig Foxb1 Glut,"['D130009I18Rik', 'Bnc2', 'Drd5', 'Nts']","['Bnc2', 'Defb1']",3240 SCig Foxb1 Glut_4,Bnc2,0.425531914893617,,,,,WMB_abc_atlas_access
3241 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Foxb1', 'Gm39185', 'Adamtsl3']",['Adamtsl3'],3241 SCig-an-PPT Foxb1 Glut_1,Adamtsl3,0.7,,,,,WMB_abc_atlas_access
3242 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Foxb1', 'Rxfp2', 'Dgkk', 'Grik3']","['Lypd6', 'Dgkk']",3242 SCig-an-PPT Foxb1 Glut_1,Lypd6,0.548780487804878,,,,,WMB_abc_atlas_access
3243 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Dkk1', 'Mctp2']","['Dkk1', 'Ctxn3']",3243 SCig-an-PPT Foxb1 Glut_1,Ctxn3,0.5862068965517242,,,,,WMB_abc_atlas_access
3244 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Foxb1', 'Tnnt1', 'Tfap2b']",['Tnnt1'],3244 SCig-an-PPT Foxb1 Glut_1,Tnnt1,0.6593406593406593,,,,,WMB_abc_atlas_access
3245 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Foxb1', 'Calca', 'Ctxn3']",['Calca'],3245 SCig-an-PPT Foxb1 Glut_1,Calca,0.6756756756756757,,,,,WMB_abc_atlas_access
3246 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Dkk1', 'Crabp1']",['Crabp1'],3246 SCig-an-PPT Foxb1 Glut_1,Crabp1,0.7876712328767125,,,,,WMB_abc_atlas_access
3247 SCig-an-PPT Foxb1 Glut_1,0764 SCig-an-PPT Foxb1 Glut_1,177 SCig-an-PPT Foxb1 Glut,"['Foxb1', 'Dpy19l2', 'Fgf10']",['Zic2'],3247 SCig-an-PPT Foxb1 Glut_1,Zic2,0.6188118811881188,,,,,WMB_abc_atlas_access
